First name;Sur name;Issue count;Date of birth
Nyssa;Christine;11;1901-08-11T00:00:00
Amara;Dimitris;14;1949-09-03T00:00:00
Kenna;Hazlett;12;1927-10-31T00:00:00
Justinn;Kolnick;5;1997-04-16T00:00:00
Linzy;Edison;7;1983-12-11T00:00:00
Alyda;McCTheon;2;1930-05-11T00:00:00
Jeanna;Louanna;0;1970-08-30T00:00:00
Clementine;Selway;6;1980-10-13T00:00:00
Yvonne;Briney;18;1991-06-18T00:00:00
Tamqrah;Even;8;1922-04-21T00:00:00
Sashenka;Brian;16;1970-03-03T00:00:00
Atlanta;Niles;13;1972-12-02T00:00:00
Brooks;Darian;0;1901-03-26T00:00:00
Christy;Paton;8;1948-02-08T00:00:00
Rhoda;Lattie;1;1996-07-21T00:00:00
Janenna;Wadell;0;1929-05-18T00:00:00
Katharina;Larochelle;13;1954-07-26T00:00:00
Wynne;Bates;0;2007-08-31T00:00:00
Merle;Hieronymus;14;1940-02-24T00:00:00
Arlina;Minetta;2;1955-02-14T00:00:00
Genovera;Daveta;11;1936-05-16T00:00:00
Chloris;Freddi;1;1943-01-30T00:00:00
Joane;Amadas;12;1958-04-07T00:00:00
Devina;Gemini;10;1931-07-09T00:00:00
Gisela;Azeria;8;1945-07-18T00:00:00
Magdalena;Cath;0;2013-10-16T00:00:00
Arlina;Bahr;13;1909-12-19T00:00:00
Annabela;Kosey;9;1925-11-26T00:00:00
Konstance;Dalli;4;1977-01-27T00:00:00
Natka;Edmund;13;1994-08-29T00:00:00
Liana;Suzetta;10;2009-03-01T00:00:00
Verla;Mandler;0;1960-11-09T00:00:00
Dorene;Blisse;0;1940-09-26T00:00:00
Melisent;Idelia;13;1933-06-01T00:00:00
Taffy;Strephon;7;1960-10-09T00:00:00
Allis;Faria;1;1931-02-13T00:00:00
Giustina;Skurnik;4;1927-02-12T00:00:00
Glynnis;Keily;17;2015-12-17T00:00:00
Nessie;Bertold;0;1971-02-09T00:00:00
Vinita;Tufts;5;2017-08-18T00:00:00
Daune;Holbrook;0;1903-02-14T00:00:00
Kassey;Olympium;17;2013-09-21T00:00:00
Nannie;Aldric;7;1954-01-12T00:00:00
Bernardine;Rozanna;13;1903-09-11T00:00:00
Catharine;Gaynor;7;1917-06-08T00:00:00
Mariann;Stefa;2;1901-12-31T00:00:00
Beverley;Arvo;7;2006-04-24T00:00:00
Kaia;Elbertina;1;1975-05-09T00:00:00
Meriel;Salvidor;6;1993-09-18T00:00:00
Leona;Kare;6;1950-05-30T00:00:00
Brietta;Fink;0;1979-05-19T00:00:00
Myriam;Gahl;1;1976-11-03T00:00:00
Constance;Larochelle;12;2019-11-28T00:00:00
Jsandye;Abernon;13;1916-10-09T00:00:00
Netty;Ethban;6;2012-12-28T00:00:00
Camile;Dosia;15;1921-12-12T00:00:00
Annabela;Sammons;0;1929-11-12T00:00:00
Karina;Primalia;0;1958-02-12T00:00:00
Queenie;Hillel;1;2019-04-27T00:00:00
Fina;Kaja;0;1965-03-27T00:00:00
Adriana;Dosia;13;1913-06-05T00:00:00
Jasmina;Prober;1;2009-08-22T00:00:00
Kara-Lynn;Wolfgram;15;1923-10-28T00:00:00
Tatiania;Minetta;11;1948-12-18T00:00:00
Lolita;Buttaro;7;1979-04-12T00:00:00
Siana;Ries;15;1931-09-23T00:00:00
Charlena;Bonilla;5;1958-01-14T00:00:00
Eve;Sperling;17;1964-03-14T00:00:00
Marjie;Westphal;12;1909-11-21T00:00:00
Paulita;Donoghue;11;1901-07-28T00:00:00
Carly;Letsou;5;1997-03-06T00:00:00
Kathi;Millda;19;1978-08-21T00:00:00
Gerianna;Thornburg;18;1945-01-27T00:00:00
Iseabal;Primalia;4;2003-10-26T00:00:00
Stephanie;Lissi;22;2012-04-09T00:00:00
Anallese;Si;6;1988-03-06T00:00:00
Jere;Holbrook;8;2010-02-15T00:00:00
Vonny;Kellby;4;1961-12-25T00:00:00
Claudina;Heisel;18;1939-09-04T00:00:00
Candy;Waldron;3;1908-12-02T00:00:00
Corina;Adrienne;10;2008-03-17T00:00:00
Caritta;Faust;0;1959-04-10T00:00:00
Jan;Krystle;14;1908-12-30T00:00:00
Moyna;Septima;19;1929-01-08T00:00:00
Amelia;Ries;12;1982-08-24T00:00:00
Fayre;Jethro;9;1943-10-06T00:00:00
Susette;Durware;3;1959-07-31T00:00:00
Margarette;Drus;16;1939-12-19T00:00:00
Aurelie;Capello;15;1973-08-03T00:00:00
Selma;Boycey;14;1918-12-17T00:00:00
Eadie;Cressida;14;1951-06-12T00:00:00
Blake;Casimir;7;1973-03-02T00:00:00
Kirbee;Trey;1;2008-12-25T00:00:00
Nannie;Cleo;13;2009-09-17T00:00:00
Nelle;Sheng;11;1977-05-19T00:00:00
Hannis;Rese;0;1972-07-15T00:00:00
Vinita;Behre;12;1948-05-03T00:00:00
Rhea;Phyllis;22;1906-04-11T00:00:00
Konstance;Decato;3;2004-03-04T00:00:00
Atlanta;Hieronymus;14;2006-08-17T00:00:00
Clary;Chem;2;1931-03-04T00:00:00
Sarette;Posner;12;2012-08-18T00:00:00
Sonni;Earlie;0;1982-09-04T00:00:00
Cristabel;Mozelle;3;1918-09-23T00:00:00
Lauryn;Garrison;11;1938-12-22T00:00:00
Konstance;Rona;15;1968-05-23T00:00:00
Oralee;Belanger;10;1926-11-01T00:00:00
Annecorinne;Sekofski;6;1929-10-08T00:00:00
Grier;Emerson;3;1901-11-19T00:00:00
Kaja;Liva;5;1930-01-31T00:00:00
Lindie;Merat;3;1912-09-11T00:00:00
Pierette;Tamar;0;1937-04-19T00:00:00
Helsa;Wareing;8;1940-10-12T00:00:00
Juliane;Hartnett;14;2011-12-16T00:00:00
Elmira;Cullin;17;1986-09-02T00:00:00
Audrie;Levey;10;1934-10-05T00:00:00
Devina;Aaberg;0;1906-09-05T00:00:00
Eugine;Chauncey;12;1927-01-14T00:00:00
Michaelina;Randene;10;1980-06-09T00:00:00
Riannon;Lesley;2;1962-07-24T00:00:00
Lily;Charmine;11;1916-04-09T00:00:00
Elie;Dahlia;13;1943-07-05T00:00:00
Ermengarde;Nadia;0;1904-05-30T00:00:00
Lizzie;Madox;15;1925-03-04T00:00:00
Sidoney;Zuzana;9;1911-05-13T00:00:00
Marline;Rheingold;16;1987-12-26T00:00:00
Dagmar;Holtz;20;1990-08-13T00:00:00
Max;Schenck;10;1962-01-10T00:00:00
Johna;Read;19;1949-12-21T00:00:00
Jorry;Hirsch;14;1949-08-26T00:00:00
Odessa;Raffo;8;2005-11-05T00:00:00
Paulita;Sidonius;11;1957-06-02T00:00:00
Charmaine;Olin;9;1992-11-02T00:00:00
Amara;Juliet;6;1951-10-13T00:00:00
Melina;Audly;5;1905-10-23T00:00:00
Tybie;Taam;18;1959-01-31T00:00:00
Ethel;Christal;4;1986-11-16T00:00:00
Emylee;Kellby;2;2017-07-29T00:00:00
Dania;Macey;6;1956-03-06T00:00:00
Winifred;Leary;11;1936-04-30T00:00:00
Tera;Devlen;8;1919-06-03T00:00:00
Barbi;Donoghue;17;1903-06-12T00:00:00
Jenda;Infield;19;1971-07-10T00:00:00
Fanchon;Bollay;3;1929-08-25T00:00:00
Cassondra;Oster;9;2016-03-12T00:00:00
Sonni;Roscoe;3;1944-08-16T00:00:00
Joane;Pettiford;0;1917-06-27T00:00:00
Hallie;Chinua;10;1947-10-18T00:00:00
Catrina;Jalbert;13;1977-10-18T00:00:00
Ardys;Lanita;13;1992-11-26T00:00:00
Nananne;Wilona;6;2008-01-05T00:00:00
Tera;Kellby;2;1907-05-13T00:00:00
Riannon;Lucienne;7;1905-04-22T00:00:00
Robinia;Pelagias;18;1954-11-30T00:00:00
Albertina;Cordi;9;1916-08-18T00:00:00
Cissiee;Suk;8;1987-02-10T00:00:00
Demetris;Ochs;19;1914-01-22T00:00:00
Lily;Richers;7;1930-09-12T00:00:00
Joceline;Tyson;16;1973-07-27T00:00:00
Marti;Torray;7;1923-12-22T00:00:00
Yvonne;Dominy;5;1903-06-28T00:00:00
Shannah;Denis;3;1975-07-24T00:00:00
Meriel;Linehan;7;2001-09-06T00:00:00
Georgetta;Parette;0;1925-06-07T00:00:00
Felice;Gombach;12;1909-04-11T00:00:00
Lolita;Anton;18;1912-08-25T00:00:00
Gabi;Saint;14;1903-01-15T00:00:00
Aigneis;Blake;16;1951-08-06T00:00:00
Consuela;Brenn;9;1905-03-05T00:00:00
Shannah;Lunsford;11;1999-06-07T00:00:00
Gloria;Kristi;14;1964-01-22T00:00:00
Adelle;Idelia;4;1926-10-17T00:00:00
Rosaline;Nelsen;16;1939-01-06T00:00:00
Mignon;Merell;10;1926-05-13T00:00:00
Kalina;Raseda;1;1980-10-16T00:00:00
Sibella;Voletta;16;2006-04-23T00:00:00
Tiffie;Maples;10;1997-04-27T00:00:00
Tamqrah;Poppy;8;1957-09-04T00:00:00
Ruthe;Grimbly;3;1908-12-20T00:00:00
Estell;Ventre;8;1954-08-22T00:00:00
Dagmar;Si;1;1906-06-17T00:00:00
Phylis;Jobi;17;1921-06-22T00:00:00
Robinia;Reneta;3;1905-05-25T00:00:00
Riannon;McNully;16;1960-04-20T00:00:00
Fredericka;Leler;10;1934-08-24T00:00:00
Mariele;Billye;10;1978-12-05T00:00:00
Bertine;Ummersen;12;1904-08-11T00:00:00
Jan;Bethany;3;2004-07-17T00:00:00
Briney;Radu;0;2005-05-20T00:00:00
Ginnie;Freddi;6;1918-01-15T00:00:00
Sabina;Albertine;0;1991-08-05T00:00:00
Elbertina;Lay;15;1913-08-20T00:00:00
Gui;Dosia;6;1944-08-26T00:00:00
Teriann;Maurine;11;1943-01-05T00:00:00
Lacie;Thad;7;1929-10-19T00:00:00
Fidelia;Francene;3;1989-11-05T00:00:00
Chloris;Kress;0;2007-01-29T00:00:00
Caressa;Faso;15;1910-09-13T00:00:00
Aimil;Sherfield;2;1903-08-17T00:00:00
Danika;Ashely;17;1994-06-10T00:00:00
Lusa;Noman;12;1922-11-07T00:00:00
Tarra;Merell;7;1987-06-29T00:00:00
Cam;Bronk;17;1994-09-09T00:00:00
Gisela;Kussell;6;2005-02-17T00:00:00
Maurene;Sperling;7;1997-02-09T00:00:00
Moyna;Fabiola;9;2007-09-01T00:00:00
Olwen;Yorick;9;1918-06-13T00:00:00
Myrtice;Skurnik;0;1901-08-08T00:00:00
Vivia;Himelman;0;1907-02-04T00:00:00
Loree;Anton;6;1982-05-29T00:00:00
Iseabal;Elephus;9;1910-11-20T00:00:00
Alexine;Pyle;4;1905-02-26T00:00:00
Livvyy;Guildroy;8;1972-09-14T00:00:00
Melisent;Carleen;6;1935-07-23T00:00:00
Lexine;Felizio;0;1941-07-25T00:00:00
Nerta;Belanger;0;1915-07-07T00:00:00
Shannah;Reinke;0;1955-08-02T00:00:00
Correy;Infield;4;1964-07-10T00:00:00
Pearline;Nicoline;8;1944-02-06T00:00:00
Katleen;Mayeda;0;1926-02-02T00:00:00
Nannie;Winthorpe;12;1906-01-22T00:00:00
Dorthy;Jaylene;12;1955-09-02T00:00:00
Kirbee;Andrel;8;1954-08-01T00:00:00
Jillayne;Oriana;4;1900-11-02T00:00:00
Adriana;Brotherson;5;1999-05-03T00:00:00
Lilith;Read;7;1987-06-20T00:00:00
Bill;Terencio;16;2002-10-14T00:00:00
Emmey;Jehu;2;1934-08-19T00:00:00
Gerrie;Cecile;0;1919-03-12T00:00:00
Cecile;Redmond;0;1942-10-20T00:00:00
Elbertina;Ethban;16;1957-05-22T00:00:00
Barbi;Hachmin;7;1996-04-15T00:00:00
Tersina;Burkle;16;1970-10-12T00:00:00
Jsandye;Merat;10;1919-08-07T00:00:00
Sharai;Zeeba;0;1996-06-10T00:00:00
Gisela;Raimondo;12;1982-10-04T00:00:00
Jany;Aaberg;9;1904-02-06T00:00:00
Katuscha;Lorain;17;1918-09-21T00:00:00
Gusty;Bergman;8;1975-03-31T00:00:00
Sherrie;Ammann;0;1967-08-23T00:00:00
Adore;Edvard;10;1989-07-15T00:00:00
Hope;Kristi;0;1968-12-19T00:00:00
Meriel;Himelman;13;1952-03-01T00:00:00
Norine;Ioab;0;2014-02-09T00:00:00
Corry;Guthrie;12;1968-07-26T00:00:00
Daphne;Maiah;0;1939-08-06T00:00:00
Angela;Saunderson;0;1908-05-23T00:00:00
Paulita;Paton;0;1916-08-23T00:00:00
Selia;Gherardo;4;1920-04-22T00:00:00
Raf;Heidt;5;1990-07-06T00:00:00
Mara;Pettiford;15;2005-03-08T00:00:00
Leeanne;Briney;12;1959-06-28T00:00:00
Nollie;Hoban;0;2008-03-19T00:00:00
Myrtice;Bonilla;8;1930-07-19T00:00:00
Kellen;Niccolo;7;1942-12-15T00:00:00
Shel;Winnick;8;1997-07-21T00:00:00
Margalo;Saree;9;1989-04-04T00:00:00
Ottilie;Freddi;3;1929-10-13T00:00:00
Catrina;Malvino;11;1949-03-13T00:00:00
Mahalia;Waite;18;2017-01-17T00:00:00
Celestyna;Kenney;0;1903-06-19T00:00:00
Amara;Sasnett;14;1944-10-22T00:00:00
Pearline;Callista;0;1964-02-29T00:00:00
Daryl;McAdams;1;1904-06-08T00:00:00
Anthia;Percy;18;2002-09-02T00:00:00
Millie;Schonfeld;16;1999-10-22T00:00:00
Coral;Chaing;11;1932-12-03T00:00:00
Ilse;Taam;11;1939-06-28T00:00:00
Edee;Darbie;6;1960-09-04T00:00:00
Orelia;Willie;11;1979-07-07T00:00:00
Dari;Blase;11;2019-12-28T00:00:00
Jerry;Rubie;8;1933-11-27T00:00:00
Brana;Poll;3;1917-07-11T00:00:00
Frances;Suk;0;1932-05-20T00:00:00
Florencia;Kiyoshi;13;1970-03-10T00:00:00
Tera;McGrody;0;1910-11-01T00:00:00
Dulcinea;Sinegold;0;1967-07-22T00:00:00
Kristan;Quent;16;1947-04-20T00:00:00
Audrie;Dorcy;11;1972-11-05T00:00:00
Paola;Ariella;1;1969-03-21T00:00:00
Steffane;Macey;5;1947-06-21T00:00:00
Winny;Dulciana;3;2015-01-04T00:00:00
Maridel;Carmena;8;1991-06-19T00:00:00
Kial;Friede;14;1902-12-17T00:00:00
Demetris;Brian;9;1929-10-09T00:00:00
Sabina;Parsaye;7;1919-12-16T00:00:00
Dagmar;Rese;9;1931-07-23T00:00:00
Cassandra;Klotz;7;1971-07-01T00:00:00
Atlanta;Minetta;1;1923-09-21T00:00:00
Netty;Donell;8;1915-06-08T00:00:00
Sheelagh;Lesley;2;1927-08-01T00:00:00
Millie;Bollay;10;1991-03-25T00:00:00
Shel;Federica;2;1911-03-08T00:00:00
Livvyy;Iaverne;10;1965-03-13T00:00:00
Chandra;Schalles;10;1933-11-06T00:00:00
Albertina;Milde;11;1975-04-24T00:00:00
Kirbee;Vernier;0;1987-11-29T00:00:00
Darlleen;Borrell;4;1925-09-07T00:00:00
Sashenka;Peti;1;1991-02-08T00:00:00
Beverley;Korey;11;1975-03-26T00:00:00
Lynde;Waldron;11;2018-03-25T00:00:00
Betta;Astra;12;1949-09-29T00:00:00
Katharina;Levey;5;1982-05-10T00:00:00
Marcelline;Scammon;4;1934-01-01T00:00:00
Emilia;Bryna;11;1916-02-23T00:00:00
Beatriz;Imelida;16;1972-03-31T00:00:00
Ardys;Silvan;12;1947-01-12T00:00:00
Janenna;Clara;8;1986-09-01T00:00:00
Lorne;Himelman;0;1901-03-16T00:00:00
Kamilah;Winthorpe;8;2001-09-25T00:00:00
Raf;Bandeen;7;1908-12-11T00:00:00
Dorene;Wandie;0;1988-04-01T00:00:00
Dorice;Orlene;6;1917-05-22T00:00:00
Tera;Rustice;10;1988-05-07T00:00:00
Allis;Bluh;18;2017-05-19T00:00:00
Fayre;Swanhildas;5;1954-10-01T00:00:00
Lucille;Maryanne;15;1948-12-25T00:00:00
Sue;Joachim;10;1970-05-05T00:00:00
Krystle;Cimbura;8;1935-10-28T00:00:00
Philis;Macey;10;2017-02-27T00:00:00
Lynde;Cadmar;17;1964-09-30T00:00:00
Marita;Deegan;3;2006-03-09T00:00:00
Kittie;Allys;7;2002-02-02T00:00:00
Gabriellia;Gino;0;1958-09-06T00:00:00
Lauryn;Hepsibah;16;1916-09-26T00:00:00
Kerrin;Vilma;3;2014-07-23T00:00:00
Wynne;Stuart;9;2016-02-02T00:00:00
Verla;Leary;0;1946-06-15T00:00:00
Glynnis;Pond;13;1923-04-08T00:00:00
Minne;Hull;13;1913-11-05T00:00:00
Catrina;Herrera;13;1905-11-25T00:00:00
Rosaline;Velick;13;1942-03-13T00:00:00
Evaleen;Germann;11;1955-08-05T00:00:00
Anica;Hortensia;9;1986-03-28T00:00:00
Florencia;Meter;14;2009-08-15T00:00:00
Leontine;Ariella;9;1902-11-07T00:00:00
Oralee;Tound;3;1901-07-15T00:00:00
Roseline;Demitria;0;1937-10-29T00:00:00
Berta;Francene;6;1982-03-20T00:00:00
Jenda;Fredi;0;1927-12-15T00:00:00
Alyda;Poppy;10;1991-12-30T00:00:00
Margette;Tamsky;0;1946-05-16T00:00:00
Edee;Georgy;4;1996-02-06T00:00:00
Aaren;Drus;7;1929-02-25T00:00:00
Kellen;Deny;2;2001-10-29T00:00:00
Aryn;Devlen;12;1948-12-08T00:00:00
Lorie;Love;7;1999-11-04T00:00:00
Lesly;Wallis;13;1992-08-16T00:00:00
Heida;Shaddock;18;2016-12-19T00:00:00
Eadie;Yuille;8;1946-01-23T00:00:00
Raquela;Love;10;1994-05-14T00:00:00
Meg;Pelagias;4;1943-04-03T00:00:00
Caryl;Stav;0;2012-10-28T00:00:00
Alisha;Thornburg;0;1945-10-14T00:00:00
Ginnie;Scammon;7;1975-11-12T00:00:00
Ellette;Henebry;12;1973-02-13T00:00:00
Tera;Schlosser;0;1976-10-19T00:00:00
Winny;Stacy;10;1953-02-17T00:00:00
Lorie;Center;17;1906-07-12T00:00:00
Imojean;Junie;15;2012-03-31T00:00:00
Ashlee;Morgun;17;1925-11-03T00:00:00
Valera;Fosque;4;1951-03-04T00:00:00
Pollyanna;Boehike;12;1948-05-25T00:00:00
Genevra;Quinn;5;1934-03-28T00:00:00
Angela;Sophronia;1;2006-02-14T00:00:00
Mariann;Thilda;2;2002-08-11T00:00:00
Camile;Jorgan;6;1987-07-21T00:00:00
Winny;Autrey;15;1987-12-07T00:00:00
Jessamyn;Ingra;18;1922-04-27T00:00:00
Andree;Durware;0;1982-03-24T00:00:00
Nollie;Pond;17;1951-05-29T00:00:00
Kristina;Dudley;1;1987-02-09T00:00:00
Sherrie;Cynar;9;1974-05-01T00:00:00
Lucy;Loleta;6;1928-11-03T00:00:00
Lanna;Brenn;5;1959-02-21T00:00:00
Patricia;Lorain;15;1974-08-30T00:00:00
Ardeen;Tarrant;15;1908-12-21T00:00:00
Vinita;Robertson;0;1942-09-18T00:00:00
Merle;Sasnett;0;1966-01-20T00:00:00
Petronia;Munn;3;1937-08-21T00:00:00
Latisha;Gemini;16;1989-01-28T00:00:00
Anica;Rosemary;11;1954-07-11T00:00:00
Millie;Rona;2;1977-12-18T00:00:00
Maud;Linskey;0;2014-06-12T00:00:00
Fanchon;Pernick;0;1984-01-05T00:00:00
Aurore;Berriman;18;2001-10-15T00:00:00
Wendi;Pillsbury;4;1902-04-22T00:00:00
Mathilda;Delila;10;1918-11-24T00:00:00
Orsola;Aprile;16;1929-11-26T00:00:00
Halette;Gregrory;7;1970-08-30T00:00:00
Jackie;Ruvolo;14;1971-01-29T00:00:00
Celisse;Vilma;12;2007-05-20T00:00:00
Laure;Nickola;11;1948-05-05T00:00:00
Florie;Stacy;18;1946-06-05T00:00:00
Janeczka;Weinreb;13;1929-01-28T00:00:00
Melina;Olin;2;1925-04-13T00:00:00
Deedee;Isidore;19;1905-11-10T00:00:00
Georgina;Felizio;10;2014-06-09T00:00:00
Rosene;Serilda;1;1905-04-27T00:00:00
Glynnis;Crudden;2;2000-08-20T00:00:00
Gianina;Talia;14;2018-10-04T00:00:00
Bibby;Lauraine;11;1960-05-04T00:00:00
Clementine;Rossner;9;1903-06-27T00:00:00
Aubrie;Rubie;10;2018-11-03T00:00:00
Gavrielle;Saree;10;1966-12-25T00:00:00
Cherrita;Dunkin;5;1917-04-04T00:00:00
Sherrie;LaRue;10;1942-08-02T00:00:00
Nessie;Honoria;10;1910-05-22T00:00:00
Janis;Zachary;8;2018-02-23T00:00:00
Ekaterina;Earlie;20;1941-12-10T00:00:00
Sonni;Cornelia;15;1943-10-31T00:00:00
Tamqrah;Sabella;9;1977-08-02T00:00:00
Sean;Emmaline;8;2011-08-05T00:00:00
Hyacinthe;Horan;12;1907-11-30T00:00:00
Sibella;Elvyn;8;1970-07-08T00:00:00
Jackie;Calhoun;16;1968-09-12T00:00:00
Elfreda;Tufts;4;1941-05-21T00:00:00
Cecile;Ortrude;0;1964-07-16T00:00:00
Feliza;Korey;17;1986-09-17T00:00:00
Loree;McGrody;2;1928-11-21T00:00:00
Maud;Capello;0;2005-06-19T00:00:00
Jacquetta;Jacqui;10;2010-01-17T00:00:00
Liana;McCTheon;2;2010-11-24T00:00:00
Sindee;Raul;7;1999-06-24T00:00:00
Amalie;Melleta;10;2005-11-17T00:00:00
Edee;Rillings;16;1954-07-28T00:00:00
Malina;Publia;7;1900-05-21T00:00:00
Aurelie;Abram;2;2016-09-14T00:00:00
Grier;Loleta;10;1999-10-18T00:00:00
Sharai;Alejoa;10;1996-04-11T00:00:00
Ayn;Stav;14;2003-02-02T00:00:00
Natka;Mullane;5;1913-10-16T00:00:00
Fredericka;Hermes;1;1937-08-22T00:00:00
Ekaterina;Jenness;9;1924-11-10T00:00:00
Regina;Azeria;3;1967-03-06T00:00:00
Fernande;Jaylene;0;1918-05-09T00:00:00
Arlina;Chaing;17;2014-08-04T00:00:00
Fredericka;Michella;0;1955-06-07T00:00:00
Emilia;Pip;16;1919-10-14T00:00:00
Sashenka;Sperling;16;1913-04-21T00:00:00
Cam;Jacqui;9;2017-05-16T00:00:00
Alameda;Muriel;14;2016-03-02T00:00:00
Hildegaard;Eben;12;1931-06-07T00:00:00
Randa;Montgomery;14;2012-02-16T00:00:00
Blondelle;Decato;0;1973-03-09T00:00:00
Renae;Gino;13;1967-02-12T00:00:00
Penelopa;Zaslow;1;1909-10-24T00:00:00
Misha;Trey;8;1910-06-01T00:00:00
Alisha;Han;11;2019-04-14T00:00:00
Marika;Nea;16;2003-06-16T00:00:00
Taffy;Pauly;4;1915-06-15T00:00:00
Winny;Leopold;2;1950-11-20T00:00:00
Doralynne;Weitman;14;2018-06-08T00:00:00
Kimmy;Garrison;10;1959-08-09T00:00:00
Marleah;Erskine;13;1997-10-24T00:00:00
Blinni;Suanne;2;1935-04-15T00:00:00
Camile;Marlie;9;2017-01-28T00:00:00
Adele;Meli;0;2018-08-04T00:00:00
Andree;Whiffen;10;2002-04-23T00:00:00
Cathie;Lay;18;1934-03-17T00:00:00
Basia;Anestassia;11;2014-06-27T00:00:00
Susan;Ade;1;1905-12-08T00:00:00
Lorie;Martguerita;13;1986-12-17T00:00:00
Glenda;Sasnett;16;1920-05-26T00:00:00
Georgetta;Sikorski;0;1956-12-19T00:00:00
Rayna;Liebermann;8;1922-12-28T00:00:00
Elfreda;Weide;7;1981-02-12T00:00:00
Mellicent;Henrie;1;2013-09-18T00:00:00
Angelique;Arquit;12;1952-10-04T00:00:00
Jere;Hunfredo;1;1980-03-10T00:00:00
Di;Anselmi;14;1950-12-29T00:00:00
Barbi;Ball;3;1952-01-22T00:00:00
Shandie;Dichy;0;1908-12-30T00:00:00
Heida;Lail;8;1970-07-03T00:00:00
Brena;Sparhawk;1;1942-12-13T00:00:00
Sheree;Silvan;9;1981-01-29T00:00:00
Merry;Himelman;0;2010-07-13T00:00:00
Damaris;Chapland;14;1999-03-10T00:00:00
Brietta;Gaspard;8;1930-08-20T00:00:00
Blinni;Morgun;0;1955-12-28T00:00:00
Glenda;Denis;12;1974-05-03T00:00:00
Melanie;Dom;13;1975-05-02T00:00:00
Corene;Dannye;15;1992-03-15T00:00:00
Magdalena;Stefa;0;2018-05-24T00:00:00
Jemie;Weinreb;2;1943-11-20T00:00:00
Clary;Gordon;8;1969-11-22T00:00:00
Phylis;Helve;0;1934-12-08T00:00:00
Estell;Alejoa;19;1938-04-19T00:00:00
Catharine;Tayib;17;2016-11-14T00:00:00
Clary;Pattin;10;2011-07-21T00:00:00
Lulita;Earlie;0;1921-05-22T00:00:00
Marita;Laurianne;0;2012-06-07T00:00:00
Maurene;Noelyn;6;1954-08-10T00:00:00
Ariela;Lucienne;9;2001-02-04T00:00:00
Minne;Vorster;14;1922-01-01T00:00:00
Roberta;Kendrick;12;2016-12-28T00:00:00
Bill;Brunell;11;2018-02-09T00:00:00
Riannon;Philoo;10;2008-05-10T00:00:00
Ileana;Decato;9;1911-04-01T00:00:00
Nonnah;Allare;0;1932-12-10T00:00:00
Carolina;Estella;15;1965-05-01T00:00:00
Jan;Delacourt;11;1963-08-21T00:00:00
Hermione;Waite;9;1964-09-27T00:00:00
Carolina;Clara;3;2016-09-23T00:00:00
Rochette;Swigart;17;2003-04-04T00:00:00
Dode;Kellby;19;1916-02-11T00:00:00
Merrie;Mintz;13;1930-06-04T00:00:00
Rosabelle;Cassius;10;2012-05-04T00:00:00
Carly;Stav;3;1915-02-12T00:00:00
Edyth;Sacken;0;1900-09-23T00:00:00
Gerrie;Stilwell;16;1967-02-08T00:00:00
Dede;Ciro;12;1916-03-16T00:00:00
Silvana;Glenden;2;1984-05-08T00:00:00
Beth;Izaak;3;1959-09-16T00:00:00
Jessamyn;Loleta;12;1953-01-04T00:00:00
Gusella;Robertson;5;1989-06-08T00:00:00
Verla;Dorine;2;1939-12-25T00:00:00
Zia;Kolnick;14;1957-02-15T00:00:00
Anestassia;Girardo;14;2011-12-29T00:00:00
Berget;Glenden;21;1913-12-01T00:00:00
Sallie;Melony;14;1916-11-22T00:00:00
Brana;Pillsbury;12;1932-01-06T00:00:00
Hope;Moina;18;1956-01-10T00:00:00
Ada;Barney;10;1941-07-22T00:00:00
Viviene;Sigfrid;16;1947-12-18T00:00:00
Christian;Lail;15;1976-08-06T00:00:00
Vinita;Sherfield;2;1975-06-13T00:00:00
Thalia;Gert;4;1903-01-31T00:00:00
Violet;Jethro;13;1904-02-11T00:00:00
Glynnis;Fink;8;1959-04-03T00:00:00
Nikki;Hebner;10;1928-02-02T00:00:00
Ayn;Alarise;0;1911-07-26T00:00:00
Tani;Borrell;15;2017-06-10T00:00:00
Belva;Natalia;1;1984-12-13T00:00:00
Viki;Alabaster;5;1905-10-07T00:00:00
Britte;Fabiola;0;1946-02-14T00:00:00
Lolita;Adalbert;9;1918-09-01T00:00:00
Cissiee;Noman;3;1962-10-06T00:00:00
Viki;Bevin;15;1986-07-11T00:00:00
Alejandra;Elephus;13;1936-05-03T00:00:00
Ilse;Taam;13;1988-09-05T00:00:00
Beverley;Flyn;14;1970-08-04T00:00:00
Ebonee;Hepsibah;11;1987-09-24T00:00:00
Jobi;Seumas;5;1972-03-09T00:00:00
Felice;Lattie;12;2012-11-01T00:00:00
Cindelyn;Seumas;1;2018-12-08T00:00:00
Glynnis;Cleo;1;1979-05-15T00:00:00
Kittie;O'Rourke;6;1975-06-19T00:00:00
Melodie;Fulmer;4;1936-08-13T00:00:00
Alexine;Cadmar;2;2000-04-07T00:00:00
Jaime;Dudley;4;1980-08-15T00:00:00
Lauryn;Agle;9;1945-11-21T00:00:00
Johna;Arathorn;2;1928-05-13T00:00:00
Olivette;Ashok;7;2014-10-10T00:00:00
Susan;Engdahl;0;1975-01-21T00:00:00
Inga;Slifka;13;1938-07-22T00:00:00
Dulce;Publia;1;1912-09-04T00:00:00
Hayley;MacIntosh;8;1968-12-28T00:00:00
Neila;Bonilla;2;1944-02-18T00:00:00
Corene;Damarra;0;1965-01-17T00:00:00
